user,transaction_date,sales_amount,join_date,region
2747,10/9/15,4.92,3/21/14,E
3649,10/9/15,44.03,11/19/13,C
5002,10/9/15,52.87,10/26/13,B
6543,10/9/15,98.77,8/6/14,I
6764,10/9/15,28.07,3/21/14,O
6935,10/9/15,46.49,10/5/15,B
7221,10/9/15,65.9,10/9/15,I
5507,10/9/15,19.66,11/13/14,C
7759,10/9/15,54.84,9/12/11,I
6523,10/9/15,63.77,8/16/15,M
5943,10/9/15,26.16,10/8/15,P
5943,10/9/15,124.97,10/8/15,P
7340,10/9/15,78.67,4/30/12,A
6935,10/9/15,145.44,10/5/15,B
5943,10/9/15,15.49,10/8/15,P
8272,10/9/15,29.02,12/29/06,I
7042,10/9/15,19.58,6/3/09,G
44,10/10/15,43.46,1/1/01,B
595,10/10/15,30.98,1/8/07,C
76,10/10/15,2.46,12/17/04,B
191,10/10/15,32.79,1/1/01,B
78,10/10/15,19.17,5/29/08,J
1021,10/10/15,10.24,6/13/04,E
770,10/10/15,89.94,12/9/10,L
738,10/10/15,62.07,6/11/11,C
225,10/10/15,93.64,8/18/10,M
1375,10/10/15,54.02,12/2/14,B
2374,10/10/15,10.57,10/18/14,C
2565,10/10/15,92.91,3/21/15,C
951,10/10/15,4.65,4/16/11,I
3589,10/10/15,57.71,10/10/15,O
2981,10/10/15,114.59,5/30/15,I
2267,10/10/15,13.1,8/1/13,K
1530,10/10/15,18.77,5/24/15,C
3062,10/10/15,16.39,12/4/14,O
4100,10/10/15,8.18,3/21/14,D
1649,10/10/15,28.32,7/1/13,S
2297,10/10/15,21.23,7/2/13,N
4942,10/10/15,8.19,1/9/14,P
3649,10/10/15,4.73,11/19/13,C
3077,10/10/15,10.73,3/21/14,G
4240,10/10/15,81.13,8/7/13,H
5215,10/10/15,118.89,10/30/13,H
5254,10/10/15,11.06,9/17/13,H
5127,10/10/15,110.7,9/2/13,P
7215,10/10/15,21.23,10/23/10,L
6269,10/10/15,98.24,4/1/08,I
7888,10/10/15,54.83,10/10/15,I
6355,10/10/15,4.29,1/15/15,I
8670,10/10/15,14.74,3/16/04,S
7151,10/10/15,61.39,10/13/14,O
4868,10/10/15,35.98,12/14/14,L
8524,10/10/15,50.74,10/10/04,C
7841,10/10/15,4.09,2/15/13,G
6414,10/10/15,58.21,4/5/14,O
7306,10/10/15,42.56,11/11/14,P
9881,10/10/15,65.8,10/10/15,F
93,10/11/15,17.94,1/1/01,B
531,10/11/15,99.06,7/5/09,C
615,10/11/15,44.1,9/30/03,B
347,10/11/15,16.31,2/16/02,B
311,10/11/15,62.64,4/15/11,G
311,10/11/15,11.08,4/15/11,G
554,10/11/15,15.4,9/27/09,B
662,10/11/15,27.64,7/30/10,M
1077,10/11/15,17.95,9/4/10,M
2166,10/11/15,5.66,8/30/14,I
91,10/11/15,59.75,3/20/99,B
1756,10/11/15,33.6,7/1/13,G
2796,10/11/15,5.57,3/14/15,M
3426,10/11/15,6.13,6/2/13,L
629,10/11/15,15.92,7/2/13,N
3079,10/11/15,18.77,6/12/15,N
3649,10/11/15,50.96,11/19/13,C
4747,10/11/15,4.84,2/10/14,G
3383,10/11/15,13.86,7/2/13,I
4580,10/11/15,64.59,9/2/13,C
5943,10/11/15,19.61,10/8/15,P
5413,10/11/15,24.49,10/14/14,G
5322,10/11/15,2.77,12/3/13,G
6962,10/11/15,37.62,5/28/03,C
6846,10/11/15,107.25,2/4/15,I
6689,10/11/15,17.64,1/3/11,L
24,10/12/15,6.55,2/28/08,J
138,10/12/15,124.72,8/19/03,H
1023,10/12/15,29.43,4/12/10,C
38,10/12/15,50.74,4/3/11,B
2607,10/12/15,61.39,1/15/15,C
810,10/12/15,6.96,7/31/12,B
2680,10/12/15,11.46,9/17/13,G
2680,10/12/15,16.06,9/17/13,G
2680,10/12/15,19.59,9/17/13,G
2676,10/12/15,32.29,8/21/13,L
4253,10/12/15,9.4,12/20/14,D
2297,10/12/15,41.47,7/2/13,N
5286,10/12/15,31.07,10/4/13,C
2461,10/12/15,53.7,11/12/14,A
5728,10/12/15,69.3,8/25/03,C
4132,10/12/15,14.16,11/8/14,G
5060,10/12/15,2.04,9/2/13,B
5060,10/12/15,16.31,9/2/13,B
6012,10/12/15,123.64,7/1/13,T
3384,10/12/15,10.65,3/21/14,C
5921,10/12/15,4.09,4/9/14,M
6307,10/12/15,9.83,9/2/03,I
9246,10/12/15,8.86,2/8/11,G
9412,10/12/15,52.29,7/26/08,H
8857,10/12/15,8.55,6/24/14,I
60,10/13/15,8.12,3/23/10,C
10,10/13/15,62.97,1/1/01,C
10,10/13/15,28.57,1/1/01,C
124,10/13/15,35.28,2/11/10,J
124,10/13/15,21.58,2/11/10,J
2354,10/13/15,16.09,12/13/14,F
1707,10/13/15,53.11,8/23/14,H
899,10/13/15,4.66,9/11/12,C
2385,10/13/15,85.98,10/13/15,D
1219,10/13/15,11.06,5/19/12,C
2788,10/13/15,88.44,7/14/15,C
1300,10/13/15,17.86,12/13/02,B
1542,10/13/15,81.49,10/13/15,C
1878,10/13/15,10.57,7/1/13,I
2208,10/13/15,13.85,7/1/13,B
810,10/13/15,6.96,7/31/12,B
768,10/13/15,16.3,2/16/15,L
2263,10/13/15,23.54,7/2/13,A
3567,10/13/15,19.18,7/25/13,A
1820,10/13/15,7.3,7/2/13,C
3376,10/13/15,219.59,12/3/13,G
3692,10/13/15,97.49,10/4/13,D
4701,10/13/15,38.44,1/9/14,G
6256,10/13/15,43.92,7/9/14,E
3912,10/13/15,12.7,9/17/13,P
6795,10/13/15,19.54,6/12/14,H
5700,10/13/15,24.17,10/13/14,C
6257,10/13/15,58.85,8/21/11,H
6863,10/13/15,4.01,11/19/14,I
7241,10/13/15,8.19,11/12/14,G
6325,10/13/15,31.89,1/24/05,I
8159,10/13/15,24.59,11/12/05,U
8547,10/13/15,34.66,9/27/03,M
6987,10/13/15,4.09,1/23/09,F
307,10/14/15,74.99,8/20/99,B
27,10/14/15,17.13,5/27/04,D
52,10/14/15,58.93,9/29/04,B
66,10/14/15,51.56,12/8/09,M
877,10/14/15,50.74,11/2/12,J
834,10/14/15,51.47,6/26/13,H
2906,10/14/15,23.54,6/6/15,I
3025,10/14/15,40.82,7/1/13,I
2959,10/14/15,100.29,7/2/13,C
4520,10/14/15,8.92,10/14/15,B
2297,10/14/15,24.42,7/2/13,N
4025,10/14/15,3.27,7/1/13,B
4870,10/14/15,206.66,12/3/13,G
2297,10/14/15,63.03,7/2/13,N
3242,10/14/15,3.06,3/21/14,I
4187,10/14/15,57.12,8/21/13,F
4626,10/14/15,37.54,8/21/13,B
4485,10/14/15,43.87,3/21/14,A
5027,10/14/15,20.41,12/18/13,G
4392,10/14/15,74.1,9/17/13,D
6206,10/14/15,6.54,7/9/07,B
4379,10/14/15,113.86,7/2/13,C
7113,10/14/15,70.9,8/21/08,P
5611,10/14/15,27.61,12/3/13,M
7206,10/14/15,61.39,4/17/14,A
6950,10/14/15,35.17,5/17/14,G
238,10/15/15,57.62,10/13/09,B
783,10/15/15,6.72,12/17/07,P
267,10/15/15,28.61,11/17/08,B
410,10/15/15,36.87,8/16/09,M
1154,10/15/15,79.42,10/2/13,C
2102,10/15/15,43.52,1/22/15,C
311,10/15/15,31.01,4/15/11,G
1898,10/15/15,108.49,5/18/13,H
1639,10/15/15,20.41,7/1/13,G
2471,10/15/15,28.31,8/21/13,O
2153,10/15/15,33.43,7/1/13,S
3649,10/15/15,30.06,11/19/13,C
3498,10/15/15,19.24,3/21/14,G
2025,10/15/15,26.05,5/22/13,C
1576,10/15/15,4.02,5/30/13,C
5071,10/15/15,27.47,3/21/14,I
3591,10/15/15,50.35,8/20/13,A
4554,10/15/15,70.42,11/24/14,L
5032,10/15/15,59.75,12/18/13,G
5935,10/15/15,165.24,2/22/15,H
4882,10/15/15,11.06,4/11/14,M
4693,10/15/15,41.39,12/21/14,I
5954,10/15/15,113.81,4/24/15,E
7531,10/15/15,26.8,2/7/07,P
6162,10/15/15,14.25,7/7/15,C
8311,10/15/15,65.79,10/15/15,C
4423,10/15/15,29.5,10/22/13,H
138,10/16/15,36.51,8/19/03,H
905,10/16/15,22.46,9/15/10,C
468,10/16/15,130.17,8/10/06,F
715,10/16/15,5.32,10/16/15,B
657,10/16/15,5.29,10/2/09,B
144,10/16/15,10.48,8/29/09,I
1236,10/16/15,74.34,7/16/10,B
495,10/16/15,86.76,10/2/10,J
2392,10/16/15,14.74,7/1/13,M
1417,10/16/15,19.61,3/2/07,B
2850,10/16/15,27.87,10/1/15,J
1455,10/16/15,26.82,9/7/13,C
1653,10/16/15,50.33,6/19/14,C
2410,10/16/15,83.07,4/13/12,K
2935,10/16/15,57.13,8/8/15,C
1752,10/16/15,63.26,8/4/13,I
3740,10/16/15,26.63,8/1/13,I
2526,10/16/15,15.96,7/1/13,M
3649,10/16/15,10.45,11/19/13,C
3788,10/16/15,22.05,11/14/13,G
2684,10/16/15,21.58,7/1/13,D
3649,10/16/15,8.91,11/19/13,C
4237,10/16/15,92.09,7/25/13,B
5153,10/16/15,4.92,3/21/14,C
3383,10/16/15,20.92,7/2/13,I
4600,10/16/15,55.25,12/19/13,I
5319,10/16/15,65.18,10/26/14,P
4611,10/16/15,23.94,12/29/14,H
6518,10/16/15,20.41,7/16/07,I
7752,10/16/15,29.01,10/16/15,C
6764,10/16/15,0.82,3/21/14,O
5606,10/16/15,88.36,3/21/14,I
5978,10/16/15,20.38,10/16/15,C
8297,10/16/15,95.82,10/16/15,A
4240,10/16/15,16.22,8/7/13,H
6269,10/16/15,102.12,4/1/08,I
6809,10/16/15,75,6/9/15,H
9949,10/16/15,12.91,10/16/15,I
305,10/17/15,2.45,1/1/01,B
69,10/17/15,77.34,1/1/01,B
847,10/17/15,28.21,1/22/12,C
1010,10/17/15,53.19,12/11/06,D
991,10/17/15,81,1/5/11,O
834,10/17/15,53.51,6/26/13,H
1326,10/17/15,12.7,2/1/14,I
1940,10/17/15,1.64,11/25/10,N
2045,10/17/15,10.65,12/11/11,M
2184,10/17/15,18.95,10/17/15,D
2771,10/17/15,9.83,10/17/15,B
2795,10/17/15,47.46,10/17/15,C
1260,10/17/15,23.67,1/3/03,B
1018,10/17/15,15.57,7/15/12,D
1307,10/17/15,173.42,8/21/13,G
2310,10/17/15,61.16,7/1/13,B
2297,10/17/15,70.08,7/2/13,N
4240,10/17/15,31.72,8/7/13,H
4552,10/17/15,37.71,10/17/15,B
3484,10/17/15,7.78,7/2/13,C
2310,10/17/15,24.49,7/1/13,B
3649,10/17/15,66.95,11/19/13,C
3649,10/17/15,12.23,11/19/13,C
2617,10/17/15,80.58,7/1/13,B
3649,10/17/15,5.76,11/19/13,C
3227,10/17/15,20.01,7/2/13,B
1694,10/17/15,105.82,7/1/13,B
3308,10/17/15,20.26,7/25/13,L
3950,10/17/15,66.31,7/2/13,H
3409,10/17/15,21.07,7/25/13,G
7043,10/17/15,78.98,10/17/15,G
4245,10/17/15,42.46,9/17/13,O
6714,10/17/15,25.01,1/23/14,C
8449,10/17/15,66.31,10/17/15,I
4848,10/17/15,64.34,9/17/13,I
4175,10/17/15,37.3,10/30/13,F
8981,10/17/15,19.66,10/17/15,I
9114,10/17/15,12.21,2/11/05,D
8282,10/17/15,51.56,9/4/10,C
7587,10/17/15,22.86,10/17/15,D
1152,10/18/15,17.19,6/2/10,B
1682,10/18/15,39.26,12/3/10,M
1269,10/18/15,12.21,4/19/11,I
2615,10/18/15,9.82,8/5/12,I
847,10/18/15,8.56,1/22/12,C
2400,10/18/15,4.53,1/7/15,C
3481,10/18/15,5.42,10/18/15,I
3161,10/18/15,46.25,7/2/13,L
3481,10/18/15,163.36,10/18/15,I
1745,10/18/15,404.04,6/6/13,F
4054,10/18/15,12.21,10/18/15,I
3410,10/18/15,19.49,10/18/15,C
1555,10/18/15,10.65,7/25/13,P
3637,10/18/15,13.85,7/2/13,N
5026,10/18/15,38.44,8/21/13,S
6038,10/18/15,124.88,12/17/05,D
6968,10/18/15,9.42,4/13/14,I
6165,10/18/15,77.79,1/9/14,I
9058,10/18/15,12.7,1/12/10,C
6732,10/18/15,10.73,1/15/14,D
4854,10/18/15,18.76,3/21/14,D
20,10/19/15,23.67,11/3/09,B
303,10/19/15,9.34,1/1/01,B
672,10/19/15,8.93,7/11/09,E
336,10/19/15,187.31,5/28/10,N
672,10/19/15,8.52,7/11/09,E
588,10/19/15,25.33,4/23/09,H
568,10/19/15,44.59,3/1/02,B
769,10/19/15,7.35,5/31/10,B
1403,10/19/15,38.44,2/1/12,I
2653,10/19/15,92.5,7/8/11,M
1878,10/19/15,30.81,7/1/13,I
1197,10/19/15,4.49,9/1/00,B
3066,10/19/15,91.39,7/1/13,G
1550,10/19/15,21.58,6/3/13,O
3326,10/19/15,25.51,11/12/14,G
4554,10/19/15,87.3,11/24/14,L
5338,10/19/15,5.24,8/1/13,I
5335,10/19/15,14.75,10/13/14,H
6772,10/19/15,41.1,4/8/15,C
6755,10/19/15,9.4,1/5/15,C
6245,10/19/15,13.1,1/29/14,G
5081,10/19/15,62.62,11/28/13,D
5908,10/19/15,30.66,3/26/14,I
7773,10/19/15,140.83,10/19/15,C
8114,10/19/15,19.34,10/19/15,P
6878,10/19/15,33.38,8/26/15,G
316,10/20/15,10.57,8/22/07,B
785,10/20/15,3.1,4/8/06,B
331,10/20/15,84.26,6/21/99,B
1273,10/20/15,28.61,3/20/10,H
652,10/20/15,28.19,4/11/11,B
616,10/20/15,28.61,4/1/09,B
71,10/20/15,69.51,9/30/10,B
1195,10/20/15,84.19,8/7/13,C
2887,10/20/15,61.35,10/20/15,C
3319,10/20/15,113.51,3/21/14,G
1674,10/20/15,109.8,4/18/15,C
1754,10/20/15,58.77,7/2/13,B
1754,10/20/15,4.36,7/2/13,B
2297,10/20/15,107.12,7/2/13,N
3649,10/20/15,66.95,11/19/13,C
4696,10/20/15,4.09,10/4/13,C
3405,10/20/15,15.06,8/1/13,G
3834,10/20/15,78.28,7/2/13,M
6793,10/20/15,51.56,4/7/14,B
6745,10/20/15,14.59,10/11/06,Q
7340,10/20/15,5.14,4/30/12,A
6252,10/20/15,59.15,5/30/14,A
8331,10/20/15,27.46,3/28/11,I
7428,10/20/15,12.29,1/30/09,C
4820,10/20/15,19.59,1/9/14,M
4757,10/20/15,76.07,10/4/13,S
5319,10/20/15,81.5,10/26/14,P
8292,10/20/15,49.92,10/3/15,B
7042,10/20/15,22.43,6/3/09,G
57,10/21/15,11.47,11/14/13,C
679,10/21/15,19.59,12/22/08,C
664,10/21/15,7.37,1/21/10,B
1635,10/21/15,20,11/23/10,I
124,10/21/15,89.18,2/11/10,J
4,10/21/15,39.65,7/28/11,B
2804,10/21/15,25.4,7/1/13,S
1167,10/21/15,25.33,12/21/12,C
3649,10/21/15,55.88,11/19/13,C
2964,10/21/15,11.31,5/20/13,B
4340,10/21/15,8.6,3/21/14,P
3649,10/21/15,54.4,11/19/13,C
4245,10/21/15,34.34,9/17/13,O
4940,10/21/15,14.52,9/2/13,O
6087,10/21/15,112.77,5/23/13,P
7231,10/21/15,34.26,10/21/15,G
4313,10/21/15,49.77,10/4/13,B
3383,10/21/15,12.21,7/2/13,I
5498,10/21/15,8.11,10/24/14,I
7858,10/21/15,53.2,10/21/15,A
7155,10/21/15,62.64,4/26/14,A
7909,10/21/15,50.74,4/11/11,G
7531,10/21/15,15.49,2/7/07,P
8151,10/21/15,91.72,6/6/03,C
7118,10/21/15,49.95,7/3/07,F
8366,10/21/15,0,10/21/15,A
407,10/22/15,54.36,11/2/07,D
37,10/22/15,10.65,1/1/01,B
138,10/22/15,2.79,8/19/03,H
5,10/22/15,137.57,9/17/02,B
539,10/22/15,32.79,7/16/11,M
1455,10/22/15,24.2,9/7/13,C
886,10/22/15,102.3,7/29/12,I
4,10/22/15,49.61,7/28/11,B
1076,10/22/15,22.23,1/22/12,D
579,10/22/15,26.15,4/8/12,B
663,10/22/15,35.24,2/26/10,I
2493,10/22/15,52.87,10/22/15,M
834,10/22/15,42.46,6/26/13,H
1480,10/22/15,3.28,4/21/14,B
2310,10/22/15,4.08,7/1/13,B
1581,10/22/15,3.68,7/1/13,L
1576,10/22/15,9.42,5/30/13,C
2777,10/22/15,8.93,1/13/12,B
2202,10/22/15,9.67,7/1/13,B
764,10/22/15,228.56,5/9/13,I
3879,10/22/15,27.87,3/9/15,C
1873,10/22/15,106.07,12/22/14,I
3686,10/22/15,49.84,7/1/13,D
4529,10/22/15,25.33,8/21/13,O
4307,10/22/15,68.44,12/3/13,O
2416,10/22/15,82.48,7/1/13,T
5917,10/22/15,90.57,6/21/14,P
4844,10/22/15,15.48,9/17/13,L
5676,10/22/15,72.19,12/2/13,A
7515,10/22/15,181.52,10/22/15,C
7576,10/22/15,26.97,4/17/14,I
6565,10/22/15,80.74,8/29/14,I
4654,10/22/15,101.11,3/21/14,H
4878,10/22/15,12.29,1/9/14,E
7843,10/22/15,12.7,10/29/11,B
5728,10/22/15,38.12,8/25/03,C
492,10/23/15,5.33,3/2/00,B
120,10/23/15,23.76,10/10/09,I
133,10/23/15,17.62,5/15/08,M
10,10/23/15,148.57,1/1/01,C
441,10/23/15,8.11,10/20/03,B
96,10/23/15,52.18,1/11/08,M
1193,10/23/15,79.39,10/23/15,C
665,10/23/15,3.67,2/8/11,E
468,10/23/15,28.36,8/10/06,F
495,10/23/15,92.12,10/2/10,J
167,10/23/15,27.87,11/15/10,B
882,10/23/15,49.92,12/14/04,B
1172,10/23/15,34.34,12/3/11,B
2778,10/23/15,52.87,12/21/12,C
3026,10/23/15,46.64,7/2/13,L
4509,10/23/15,13.84,3/21/14,C
4240,10/23/15,60.84,8/7/13,H
1506,10/23/15,28.61,4/18/15,D
2617,10/23/15,91.56,7/1/13,B
4695,10/23/15,0,9/2/13,A
2610,10/23/15,54.02,6/4/13,S
4488,10/23/15,29.35,9/2/13,D
4268,10/23/15,10.57,4/25/14,I
5286,10/23/15,55.58,10/4/13,C
4623,10/23/15,6.48,1/9/14,G
4240,10/23/15,42.78,8/7/13,H
5030,10/23/15,44.91,11/28/13,D
6422,10/23/15,17.95,7/13/03,C
5032,10/23/15,39.26,12/18/13,G
5032,10/23/15,29.43,12/18/13,G
6570,10/23/15,59.75,2/14/15,P
5508,10/23/15,36,11/10/14,M
5032,10/23/15,144.59,12/18/13,G
6528,10/23/15,19.84,11/30/07,O
4356,10/23/15,192.95,5/2/14,I
7494,10/23/15,77.05,10/23/15,H
7511,10/23/15,11.72,11/12/14,F
7897,10/23/15,41.9,5/27/15,H
8590,10/23/15,1.47,10/23/15,O
6278,10/23/15,11.88,3/21/14,F
38,10/24/15,9.83,4/3/11,B
309,10/24/15,17.95,2/4/12,B
272,10/24/15,8.18,6/19/99,B
139,10/24/15,73.81,12/24/99,B
812,10/24/15,6.48,3/18/07,B
311,10/24/15,19.59,4/15/11,G
1190,10/24/15,23.61,1/27/15,M
1508,10/24/15,73.28,6/4/11,M
4,10/24/15,21.3,7/28/11,B
361,10/24/15,61.39,7/18/10,B
834,10/24/15,35.16,6/26/13,H
1218,10/24/15,179.72,12/2/12,I
1018,10/24/15,42.03,7/15/12,D
2473,10/24/15,6.49,10/24/15,N
1763,10/24/15,15.08,5/7/11,A
1009,10/24/15,29.38,10/26/09,C
3014,10/24/15,52.38,8/1/13,A
3068,10/24/15,79.02,10/22/15,B
3416,10/24/15,56.4,11/12/14,B
3433,10/24/15,34.34,9/27/15,I
3264,10/24/15,4.84,9/30/15,M
3702,10/24/15,10.53,10/24/15,I
1972,10/24/15,13.85,7/1/13,A
2382,10/24/15,10.65,6/6/13,S
1307,10/24/15,14.67,8/21/13,G
2297,10/24/15,24.51,7/2/13,N
4522,10/24/15,160.17,12/4/14,I
1581,10/24/15,31.64,7/1/13,L
1581,10/24/15,25.01,7/1/13,L
4357,10/24/15,51.56,7/25/13,D
5132,10/24/15,51.56,5/27/14,G
5460,10/24/15,25.4,1/5/14,H
3649,10/24/15,6.82,11/19/13,C
2566,10/24/15,72.67,6/29/13,D
5649,10/24/15,108.93,9/3/14,C
3405,10/24/15,8.76,8/1/13,G
5335,10/24/15,37.62,10/13/14,H
7119,10/24/15,48.77,6/9/15,S
4737,10/24/15,75.13,3/21/14,C
3405,10/24/15,10.57,8/1/13,G
6051,10/24/15,18.76,1/29/15,G
7817,10/24/15,40.98,10/10/07,C
7857,10/24/15,62.64,2/17/12,B
3949,10/24/15,116.23,10/14/14,G
8948,10/24/15,12.21,11/15/10,H
6863,10/24/15,5.66,11/19/14,I
9609,10/24/15,9.42,10/24/15,G
4495,10/24/15,39.88,1/9/14,G
5258,10/24/15,34.34,3/29/14,C
86,10/25/15,9.75,7/25/10,B
123,10/25/15,23.76,10/25/02,B
22,10/25/15,13.92,7/6/05,B
24,10/25/15,52.78,2/28/08,J
1256,10/25/15,49.1,10/21/09,B
319,10/25/15,14.08,3/30/99,B
1927,10/25/15,3.2,11/11/11,B
1161,10/25/15,12.17,1/3/15,A
1752,10/25/15,53.2,8/4/13,I
1893,10/25/15,173.28,3/1/15,C
2698,10/25/15,84.58,10/25/15,D
3705,10/25/15,72.54,7/13/15,B
2990,10/25/15,20.65,7/1/13,H
5276,10/25/15,26.97,11/9/13,I
5128,10/25/15,170.1,6/22/13,A
5278,10/25/15,32.38,1/29/14,D
6776,10/25/15,23.54,12/3/14,M
7183,10/25/15,14.26,6/21/08,C
7326,10/25/15,34.34,10/25/15,I
25,10/26/15,14.26,1/1/01,B
2,10/26/15,6.06,6/29/04,B
724,10/26/15,89.09,10/25/09,C
555,10/26/15,43.36,6/13/07,I
739,10/26/15,8.11,9/14/11,N
57,10/26/15,26.82,11/14/13,C
336,10/26/15,101.93,5/28/10,N
810,10/26/15,19.66,7/31/12,B
2321,10/26/15,9.83,7/1/13,C
1660,10/26/15,49.35,3/14/12,L
1096,10/26/15,60.5,10/28/14,C
1522,10/26/15,8.82,9/25/12,B
629,10/26/15,8.91,7/2/13,N
4255,10/26/15,17.05,8/1/13,B
5205,10/26/15,10.65,8/21/13,S
2857,10/26/15,4.92,7/1/13,A
4581,10/26/15,81.29,8/21/13,G
5921,10/26/15,50.47,4/9/14,M
6291,10/26/15,64.67,11/20/13,S
7122,10/26/15,76.23,5/5/06,H
5302,10/26/15,87.62,4/11/14,C
5499,10/26/15,21.26,11/28/13,D
7516,10/26/15,9.83,10/26/15,I
4326,10/26/15,33.31,8/21/13,A
8836,10/26/15,67.95,6/26/09,P
5588,10/26/15,27.47,6/27/14,M
7122,10/26/15,22.13,5/5/06,H
6139,10/26/15,9.67,9/19/10,G
10,10/27/15,26.97,1/1/01,C
582,10/27/15,12.21,10/12/07,C
336,10/27/15,91.9,5/28/10,N
685,10/27/15,33.02,6/24/11,C
777,10/27/15,8.52,6/6/10,C
2789,10/27/15,17.87,5/29/13,C
629,10/27/15,6.08,7/2/13,N
2789,10/27/15,51.66,5/29/13,C
4391,10/27/15,12.21,7/2/13,P
1820,10/27/15,10.65,7/2/13,C
3733,10/27/15,8.11,3/21/14,E
4721,10/27/15,27.38,3/21/14,C
1727,10/27/15,10.23,7/2/13,S
5273,10/27/15,16.89,11/28/13,D
3740,10/27/15,15.15,8/1/13,I
4364,10/27/15,40.9,12/3/13,G
3649,10/27/15,55.27,11/19/13,C
4394,10/27/15,89.11,10/4/13,F
6355,10/27/15,6.49,1/15/15,I
5453,10/27/15,10.65,4/4/15,T
5111,10/27/15,16.64,1/10/14,C
7677,10/27/15,72.42,10/27/15,H
5346,10/27/15,37.62,6/7/06,B
7945,10/27/15,10.16,10/27/15,G
6124,10/27/15,63.33,5/28/12,C
6124,10/27/15,14.34,5/28/12,C
8360,10/27/15,19.61,4/13/13,C
8878,10/27/15,43.44,10/27/15,T
6519,10/27/15,20.07,5/21/12,C
9835,10/27/15,23.53,10/27/15,H
7175,10/27/15,22.95,11/4/14,G
1122,10/28/15,64.59,10/28/15,A
980,10/28/15,48.64,7/15/14,M
629,10/28/15,58.34,7/2/13,N
629,10/28/15,4.91,7/2/13,N
1656,10/28/15,19.99,7/1/13,G
1727,10/28/15,2.05,7/2/13,S
3845,10/28/15,5.66,3/21/14,G
2297,10/28/15,42.58,7/2/13,N
3591,10/28/15,31.41,8/20/13,A
3649,10/28/15,6.08,11/19/13,C
4163,10/28/15,53.52,7/2/13,B
4814,10/28/15,12.21,3/21/14,G
6262,10/28/15,17.2,1/9/14,S
5270,10/28/15,18.35,2/27/03,L
4503,10/28/15,25.01,2/2/15,P
6115,10/28/15,51.15,6/16/14,H
6251,10/28/15,83.17,5/12/14,C
4878,10/28/15,22.93,1/9/14,E
8821,10/28/15,24.3,12/8/12,G
8491,10/28/15,296.6,11/29/06,E
6905,10/28/15,23.61,1/3/07,A
20,10/29/15,24.76,11/3/09,B
629,10/29/15,50.96,7/2/13,N
20,10/29/15,17.95,11/3/09,B
972,10/29/15,37.32,10/8/09,C
1591,10/29/15,8.11,4/7/10,C
1591,10/29/15,53.89,4/7/10,C
1855,10/29/15,83.49,11/30/12,H
1855,10/29/15,21.23,11/30/12,H
619,10/29/15,18.74,4/22/09,I
4,10/29/15,95.93,7/28/11,B
2698,10/29/15,100.29,10/25/15,D
3087,10/29/15,28.61,7/2/13,B
1912,10/29/15,2.04,5/9/14,I
1887,10/29/15,13.85,10/29/15,O
2426,10/29/15,6.55,9/30/15,C
2580,10/29/15,20.68,3/21/14,O
2210,10/29/15,90.54,6/27/13,C
3087,10/29/15,27.79,7/2/13,B
4434,10/29/15,47.18,6/3/13,G
3909,10/29/15,21.89,3/21/14,G
2759,10/29/15,0,5/26/13,C
2759,10/29/15,13.02,5/26/13,C
5041,10/29/15,18.84,7/25/13,I
3664,10/29/15,37.54,8/1/13,L
4485,10/29/15,25.75,3/21/14,A
2740,10/29/15,39.99,11/7/14,C
5739,10/29/15,22.87,12/23/13,P
4995,10/29/15,50.36,5/3/15,B
4240,10/29/15,46.4,8/7/13,H
4113,10/29/15,10.65,7/25/13,C
6958,10/29/15,60.92,6/26/14,B
4814,10/29/15,69.59,3/21/14,G
4695,10/29/15,0,9/2/13,A
8593,10/29/15,74.51,3/22/15,C
9519,10/29/15,31.07,4/18/11,H
7515,10/29/15,37.69,10/22/15,C
9918,10/29/15,25.82,2/8/13,I
6996,10/29/15,88.04,10/29/15,C
345,10/30/15,82.37,3/20/09,B
12,10/30/15,15.33,1/20/06,E
21,10/30/15,16.38,1/1/01,B
967,10/30/15,24.92,7/27/15,C
1311,10/30/15,142.87,7/22/13,G
200,10/30/15,26.97,9/20/07,J
539,10/30/15,8.11,7/16/11,M
112,10/30/15,13.85,4/27/11,B
560,10/30/15,48.34,7/24/09,B
525,10/30/15,11.06,11/14/13,C
373,10/30/15,26.47,10/28/10,J
1311,10/30/15,49.18,7/22/13,G
1417,10/30/15,40.53,3/2/07,B
3078,10/30/15,105.54,10/30/15,B
1945,10/30/15,31.89,5/4/12,B
3270,10/30/15,110.98,5/28/15,C
925,10/30/15,92.59,8/9/14,A
2208,10/30/15,55.56,7/1/13,B
3963,10/30/15,51.81,10/30/15,C
3365,10/30/15,94.18,11/24/14,I
1581,10/30/15,14,7/1/13,L
3577,10/30/15,7.3,7/1/13,M
4240,10/30/15,56.07,8/7/13,H
4174,10/30/15,11.47,7/2/13,S
2777,10/30/15,8.11,1/13/12,B
4524,10/30/15,22.78,3/21/14,M
3577,10/30/15,24.99,7/1/13,M
2053,10/30/15,8.18,7/1/13,L
3649,10/30/15,97.58,11/19/13,C
5234,10/30/15,31.46,12/18/13,P
5308,10/30/15,14.67,11/4/13,H
5725,10/30/15,6.13,6/6/03,N
5656,10/30/15,24.91,3/21/14,C
4888,10/30/15,133.09,3/10/15,D
6981,10/30/15,97.91,10/22/14,G
6786,10/30/15,4.84,5/31/14,I
